session_id,current_step,next_step,current_time,next_time,time_gap,step_gap,input_vector,output_vector,control_vel_x,control_vel_y,control_vel_z,computed_vel_x,computed_vel_y,computed_vel_z
realtime_data_improve0,576,601,1.1520000000000001,1.202,0.04999999999999982,25,"[0.11452233923032716, 0.11171515083684645, 0.04701615259616698, 0.3080993568958469, 1.7977416521825884, 0.001112996301726104, -0.0025916306420376515, 0.0463864851904063, 0.010597356213021047, 0.01345396580136704, 2.362172598096843, 0.012030380664896843, 2.435808395765324, 0.9867821422901262, 0.9965579509735107, 0.737969087603204, 0.05, -0.05, 0.0]","[0.11489474321471213, 0.11244528123433514, 0.04704143932432443, 0.31986347942270427, 1.7989906000590492, 0.0027641071056606764, -0.0034254506478165626, 0.04644098186798566, 0.010329952051669977, 0.017219167485072795, 2.3615060212441006, 0.012154916811027285, 2.442415556687734, 0.9830438665158856, 0.9974321126937866, 0.7348189112574551]",0.05,-0.05,0.0,0.03302221607869157,-0.01667640011557828,0.0010899335515872394
realtime_data_improve0,601,626,1.202,1.252,0.050000000000000044,25,"[0.11489474321471213, 0.11244528123433514, 0.04704143932432443, 0.31986347942270427, 1.7989906000590492, 0.0027641071056606764, -0.0034254506478165626, 0.04644098186798566, 0.010329952051669977, 0.017219167485072795, 2.3615060212441006, 0.012154916811027285, 2.442415556687734, 0.9830438665158856, 0.9974321126937866, 0.7348189112574551, 0.042720560553366, -0.04958082150215444, -0.007961732558688638]","[0.11326918489540216, 0.11633190691116932, 0.04703915685061529, 0.3355785089176042, 1.797978163647441, 0.0028223351182861036, -0.003882135882228085, 0.04642034406860424, -3.122008412590092, -0.010958905046266176, -2.351127499728655, 0.012396530312427004, 2.473086566594096, 0.9807115876003605, 0.9972402453422546, 0.7310755833236438]",0.042720560553366,-0.04958082150215444,-0.007961732558688638,0.0011645602525085428,-0.009133704688230439,-0.00041275598762838224
realtime_data_improve0,626,651,1.252,1.302,0.050000000000000044,25,"[0.11326918489540216, 0.11633190691116932, 0.04703915685061529, 0.3355785089176042, 1.797978163647441, 0.0028223351182861036, -0.003882135882228085, 0.04642034406860424, -3.122008412590092, -0.010958905046266176, -2.351127499728655, 0.012396530312427004, 2.473086566594096, 0.9807115876003605, 0.9972402453422546, 0.7310755833236438, -0.05, 0.0, 0.0]","[0.08610502996590146, 0.08468876122157457, 0.04743985245648746, 0.3618649430043378, 0.2038938543309486, 0.002100443577262444, -0.0042697507040442995, 0.046339594244912845, -3.1365599067782792, -0.0271300906330314, -1.5688662792888952, 0.00691874983450897, 1.8150357875770857, 0.9847265417356342, 0.9966570734977722, 0.7362004265246082]",-0.05,0.0,0.0,-0.01443783082047318,-0.0077522964363242845,-0.001614996473827955
realtime_data_improve0,651,676,1.302,1.352,0.050000000000000044,25,"[0.08610502996590146, 0.08468876122157457, 0.04743985245648746, 0.3618649430043378, 0.2038938543309486, 0.002100443577262444, -0.0042697507040442995, 0.046339594244912845, -3.1365599067782792, -0.0271300906330314, -1.5688662792888952, 0.00691874983450897, 1.8150357875770857, 0.9847265417356342, 0.9966570734977722, 0.7362004265246082, -0.05, 0.0, 0.0]","[0.0863708377644077, 0.08502263339932105, 0.04741827842307973, 0.362367576565468, 0.21999754644635727, 0.0006667217675617636, -0.004373182406822977, 0.046312023766128904, -3.1397158310159057, -0.02856859045873139, -1.5672670615128483, 0.006964299862954152, 1.8214671775677271, 0.982868572355375, 0.9959145784378052, 0.7382116515271188]",-0.05,0.0,0.0,-0.028674436194013584,-0.0020686340555735473,-0.0005514095756788123
realtime_data_improve0,676,701,1.352,1.4020000000000001,0.050000000000000044,25,"[0.0863708377644077, 0.08502263339932105, 0.04741827842307973, 0.362367576565468, 0.21999754644635727, 0.0006667217675617636, -0.004373182406822977, 0.046312023766128904, -3.1397158310159057, -0.02856859045873139, -1.5672670615128483, 0.006964299862954152, 1.8214671775677271, 0.982868572355375, 0.9959145784378052, 0.7382116515271188, -0.05, 0.0, 0.0]","[0.08683985470358246, 0.08518221846417713, 0.047238558934813456, 0.3558418772691282, 0.210559691296907, -0.0006471897505728741, -0.004824693877836456, 0.046294886834369324, -3.1400155859175376, -0.02962179485842209, -1.5656045516310657, 0.006988672204072646, 1.8383256530627143, 0.9842845641246698, 0.9969010949134827, 0.740841889954726]",-0.05,0.0,0.0,-0.02627823036269273,-0.009030229420269572,-0.00034273863519160253
realtime_data_improve0,701,726,1.4020000000000001,1.452,0.04999999999999982,25,"[0.08683985470358246, 0.08518221846417713, 0.047238558934813456, 0.3558418772691282, 0.210559691296907, -0.0006471897505728741, -0.004824693877836456, 0.046294886834369324, -3.1400155859175376, -0.02962179485842209, -1.5656045516310657, 0.006988672204072646, 1.8383256530627143, 0.9842845641246698, 0.9969010949134827, 0.740841889954726, -0.07071067811865475, -0.07071067811865475, 0.0]","[0.046545732135152826, 0.08893050143738326, 0.0845740890326167, 0.25100910527445586, 0.3583707006725817, -0.0026599807036941344, -0.007354819338809715, 0.046120773266864805, 1.5227541740942965, 1.5371504401003904, -1.6173954309932956, 0.007001610241507171, 1.9106048472749257, 0.9818501788870332, 0.9969522953033447, 0.7432714527272201]",-0.07071067811865475,-0.07071067811865475,0.0,-0.04025581906242535,-0.05060250921946536,-0.003482271350090395
realtime_data_improve0,726,751,1.452,1.502,0.050000000000000044,25,"[0.046545732135152826, 0.08893050143738326, 0.0845740890326167, 0.25100910527445586, 0.3583707006725817, -0.0026599807036941344, -0.007354819338809715, 0.046120773266864805, 1.5227541740942965, 1.5371504401003904, -1.6173954309932956, 0.007001610241507171, 1.9106048472749257, 0.9818501788870332, 0.9969522953033447, 0.7432714527272201, -0.07071067811865475, -0.07071067811865475, 0.0]","[0.04652922825088812, 0.09015896268832777, 0.08546202975664649, 0.2623516396856438, 0.3712505091839627, -0.004304583020822419, -0.009085384666676516, 0.04605498925470747, 1.4450232622034653, 1.5309893432266142, -1.7000829942161413, 0.007170310367092151, 1.9376844636705717, 0.9816843279145391, 0.9973724484443665, 0.7418633926850337]",-0.07071067811865475,-0.07071067811865475,0.0,-0.032892046342565665,-0.034611306557336,-0.0013156802431467374
realtime_data_improve0,751,776,1.502,1.552,0.050000000000000044,25,"[0.04652922825088812, 0.09015896268832777, 0.08546202975664649, 0.2623516396856438, 0.3712505091839627, -0.004304583020822419, -0.009085384666676516, 0.04605498925470747, 1.4450232622034653, 1.5309893432266142, -1.7000829942161413, 0.007170310367092151, 1.9376844636705717, 0.9816843279145391, 0.9973724484443665, 0.7418633926850337, -0.07071067811865475, -0.07071067811865475, 0.0]","[0.04583002787641863, 0.090644769164349, 0.0857910277578441, 0.26509765240320554, 0.37518906052219225, -0.005394261218717007, -0.009810655470981203, 0.045490060854714943, 1.479840740580934, 1.5336938296939198, -1.6710310829187403, 0.007127951483621833, 1.977846694939266, 0.9804079826929767, 0.9946005344390869, 0.7409268309790253]",-0.07071067811865475,-0.07071067811865475,0.0,-0.02179356395789174,-0.014505416086093731,-0.011298567999850479
realtime_data_improve0,776,801,1.552,1.602,0.050000000000000044,25,"[0.04583002787641863, 0.090644769164349, 0.0857910277578441, 0.26509765240320554, 0.37518906052219225, -0.005394261218717007, -0.009810655470981203, 0.045490060854714943, 1.479840740580934, 1.5336938296939198, -1.6710310829187403, 0.007127951483621833, 1.977846694939266, 0.9804079826929767, 0.9946005344390869, 0.7409268309790253, 0.04618802153517007, 0.04618802153517007, -0.04618802153517007]","[0.04482717001047799, 0.09066488066558913, 0.08664811742888012, 0.27725959237906844, 0.3894205320096317, -0.0032572512763291497, -0.008008705342379241, 0.0443995183789356, 1.5486318733928108, 1.536115764250614, -1.5955053721258383, 0.0070431922591311005, 2.022543039063071, 0.9809241346459814, 0.9970175623893738, 0.7333146279395816]",0.04618802153517007,0.04618802153517007,-0.04618802153517007,0.042740198847757115,0.036039002572039215,-0.021810849515586907
realtime_data_improve0,801,826,1.602,1.6520000000000001,0.050000000000000044,25,"[0.04482717001047799, 0.09066488066558913, 0.08664811742888012, 0.27725959237906844, 0.3894205320096317, -0.0032572512763291497, -0.008008705342379241, 0.0443995183789356, 1.5486318733928108, 1.536115764250614, -1.5955053721258383, 0.0070431922591311005, 2.022543039063071, 0.9809241346459814, 0.9970175623893738, 0.7333146279395816, 0.04618802153517007, 0.04618802153517007, -0.04618802153517007]","[0.08944189799952347, 0.08796890696690121, 0.0441537516937136, 0.38925432550257244, 0.23847986203296012, -0.00231888885635605, -0.006644300540556817, 0.043298347983657025, -3.1400674798602934, -0.030080484766104476, -1.5677448698086907, 0.006948127976064427, 2.0256919190007987, 0.9822519361276004, 0.9971088171005249, 0.7323681414615837]",0.04618802153517007,0.04618802153517007,-0.04618802153517007,0.018767248399461974,0.027288096036448457,-0.022023407905571425
realtime_data_improve0,826,851,1.6520000000000001,1.702,0.04999999999999982,25,"[0.08944189799952347, 0.08796890696690121, 0.0441537516937136, 0.38925432550257244, 0.23847986203296012, -0.00231888885635605, -0.006644300540556817, 0.043298347983657025, -3.1400674798602934, -0.030080484766104476, -1.5677448698086907, 0.006948127976064427, 2.0256919190007987, 0.9822519361276004, 0.9971088171005249, 0.7323681414615837, 0.04618802153517007, 0.04618802153517007, -0.04618802153517007]","[0.0903365231700951, 0.0890939282584883, 0.04164362662628499, 0.39835973526639673, 0.24217466775861773, -0.0019364305542081952, -0.006303970567159075, 0.040716251159030006, -3.1407726110143006, -0.025160770955246825, -1.5635721423864357, 0.006703321036354034, 2.169276081086456, 0.9809179855979894, 0.9968418478965759, 0.7307221484224752]",0.04618802153517007,0.04618802153517007,-0.04618802153517007,0.0076491660429571255,0.006806599467954866,-0.05164193649254055
realtime_data_improve0,851,876,1.702,1.752,0.050000000000000044,25,"[0.0903365231700951, 0.0890939282584883, 0.04164362662628499, 0.39835973526639673, 0.24217466775861773, -0.0019364305542081952, -0.006303970567159075, 0.040716251159030006, -3.1407726110143006, -0.025160770955246825, -1.5635721423864357, 0.006703321036354034, 2.169276081086456, 0.9809179855979894, 0.9968418478965759, 0.7307221484224752, 0.0, 0.0, -0.12]","[0.09197829858222924, 0.0910894450009672, 0.03870257203082879, 0.40724167562255476, 0.270002283752996, -0.0023584147844682803, -0.006918231543859305, 0.03772748901118499, -3.1413424585531455, -0.02158510032045058, -1.557731485323876, 0.006485198162028557, 2.376542274993076, 0.9843637769519994, 0.9956655502319336, 0.7293828589887328]",0.0,0.0,-0.12,-0.008439684605201695,-0.012285219534004597,-0.059775242956900204
realtime_data_improve0,876,901,1.752,1.802,0.050000000000000044,25,"[0.09197829858222924, 0.0910894450009672, 0.03870257203082879, 0.40724167562255476, 0.270002283752996, -0.0023584147844682803, -0.006918231543859305, 0.03772748901118499, -3.1413424585531455, -0.02158510032045058, -1.557731485323876, 0.006485198162028557, 2.376542274993076, 0.9843637769519994, 0.9956655502319336, 0.7293828589887328, 0.0, 0.0, -0.12]","[0.09301431949876804, 0.09256325901289537, 0.036154911177476934, 0.44975465818967647, 0.26484537888473714, -0.002331967934703359, -0.006696746501956478, 0.0348601386276672, -3.1408711373677534, -0.02055656769162062, -1.559381875173095, 0.006225664956101387, 2.5726607110768467, 0.8097605154989902, 0.9934597611427307, 0.7263932570376185]",0.0,0.0,-0.12,0.000528936995298429,0.004429700838056538,-0.05734700767035578
realtime_data_improve0,901,926,1.802,1.852,0.050000000000000044,25,"[0.09301431949876804, 0.09256325901289537, 0.036154911177476934, 0.44975465818967647, 0.26484537888473714, -0.002331967934703359, -0.006696746501956478, 0.0348601386276672, -3.1408711373677534, -0.02055656769162062, -1.559381875173095, 0.006225664956101387, 2.5726607110768467, 0.8097605154989902, 0.9934597611427307, 0.7263932570376185, 0.0, 0.0, -0.12]","[0.09466666291684224, 0.09361212920339018, 0.03509897483390715, 0.4573254077795295, 0.2872058931968585, -0.0023783362926015246, -0.008299632362987815, 0.03390331052407725, -3.140057284203291, -0.02173613587261336, -1.5511450947358374, 0.006220905712548437, 2.697134698800094, 0.8086401477582549, 0.9943647980690002, 0.7234076777189621]",0.0,0.0,-0.12,-0.0009273671579633136,-0.032057717220626704,-0.019136562071798962
realtime_data_improve0,926,951,1.852,1.9020000000000001,0.050000000000000044,25,"[0.09466666291684224, 0.09361212920339018, 0.03509897483390715, 0.4573254077795295, 0.2872058931968585, -0.0023783362926015246, -0.008299632362987815, 0.03390331052407725, -3.140057284203291, -0.02173613587261336, -1.5511450947358374, 0.006220905712548437, 2.697134698800094, 0.8086401477582549, 0.9943647980690002, 0.7234076777189621, 0.0, -0.11990076944397204, 0.0]","[0.09420668870754566, 0.09412750589450235, 0.03538705313494612, 0.4737006084708718, 0.28902951835893864, -0.0019520981148084282, -0.008498917825589801, 0.03394550353670715, 3.141115928506859, -0.01860850633048927, -1.561902504426186, 0.006275851866659202, 2.662179536348926, 0.9777691833889685, 0.994475781917572, 0.7186133063266891]",0.0,-0.11990076944397204,0.0,0.008524763555861922,-0.00398570925203973,0.0008438602525979991
realtime_data_improve0,951,976,1.9020000000000001,1.952,0.04999999999999982,25,"[0.09420668870754566, 0.09412750589450235, 0.03538705313494612, 0.4737006084708718, 0.28902951835893864, -0.0019520981148084282, -0.008498917825589801, 0.03394550353670715, 3.141115928506859, -0.01860850633048927, -1.561902504426186, 0.006275851866659202, 2.662179536348926, 0.9777691833889685, 0.994475781917572, 0.7186133063266891, 0.0, 0.12108659637508931, 0.0]","[0.09501706640292436, 0.09516185677391148, 0.03566117923876709, 0.49816325043317655, 0.2989290066190475, -0.0024061206101624413, -0.007515618548184878, 0.033969028007563115, 0.02276208728513973, 0.004130280844404144, -3.1137523995852003, 0.006448967984554496, 2.6684999993062903, 0.8902631476794012, 0.9928230047225952, 0.7171686480863627]",0.0,0.12108659637508931,0.0,-0.009080449907080295,0.019665985548098543,0.0004704894171192481
realtime_data_improve0,976,1001,1.952,2.0020000000000002,0.050000000000000266,25,"[0.09501706640292436, 0.09516185677391148, 0.03566117923876709, 0.49816325043317655, 0.2989290066190475, -0.0024061206101624413, -0.007515618548184878, 0.033969028007563115, 0.02276208728513973, 0.004130280844404144, -3.1137523995852003, 0.006448967984554496, 2.6684999993062903, 0.8902631476794012, 0.9928230047225952, 0.7171686480863627, 0.0, -0.12225108787810118, 0.0]","[0.09543109677279529, 0.09503284381876728, 0.03572490172443583, 0.49976317681472715, 0.3059331782053359, -0.0020666147995625425, -0.0100531425867254, 0.03388349645328566, -3.1398454470477795, -0.015792593379159836, -1.5426966098593595, 0.006479845918616506, 2.6712766772293297, 0.9767486849801895, 0.990357518196106, 0.7112132801744879]",0.0,-0.12225108787810118,0.0,0.006790116211997939,-0.05075048077081018,-0.0017106310855491322
realtime_data_improve0,1001,1026,2.0020000000000002,2.052,0.04999999999999982,25,"[0.09543109677279529, 0.09503284381876728, 0.03572490172443583, 0.49976317681472715, 0.3059331782053359, -0.0020666147995625425, -0.0100531425867254, 0.03388349645328566, -3.1398454470477795, -0.015792593379159836, -1.5426966098593595, 0.006479845918616506, 2.6712766772293297, 0.9767486849801895, 0.990357518196106, 0.7112132801744879, 0.0, 0.12339403876989895, 0.0]","[0.09598124094792018, 0.09595126360239022, 0.03584906270164797, 0.5191714321664278, 0.31559318984526913, -0.002384861081331128, -0.007321791314410002, 0.03398460958549886, 0.020843092117494688, 0.0037608493363618933, -3.108855421177604, 0.0066030541673395195, 2.6773710026038686, 0.6477480285129551, 0.9934275150299072, 0.7087800083243423]",0.0,0.12339403876989895,0.0,-0.00636492563537173,0.05462702544630816,0.0020222626442639798
realtime_data_improve0,1026,1051,2.052,2.102,0.04999999999999982,25,"[0.09598124094792018, 0.09595126360239022, 0.03584906270164797, 0.5191714321664278, 0.31559318984526913, -0.002384861081331128, -0.007321791314410002, 0.03398460958549886, 0.020843092117494688, 0.0037608493363618933, -3.108855421177604, 0.0066030541673395195, 2.6773710026038686, 0.6477480285129551, 0.9934275150299072, 0.7087800083243423, 0.0, -0.12451524766281971, 0.0]","[0.09569612238670096, 0.09699059014928722, 0.03392662140663462, 0.5169269087635966, 0.3062896786082202, 0.00015792682632137772, -0.011129747418343366, 0.03180094454948056, 0.013823773989975585, 0.0041685202766175156, -3.1119744985983804, 0.0062978824526303, 2.858834335042862, 0.6345740871028581, 0.9944007992744446, 0.6961022118610363]",0.0,-0.12451524766281971,0.0,0.050855758153050296,-0.07615912207866755,-0.04367330072036603
realtime_data_improve0,1051,1076,2.102,2.152,0.050000000000000266,25,"[0.09569612238670096, 0.09699059014928722, 0.03392662140663462, 0.5169269087635966, 0.3062896786082202, 0.00015792682632137772, -0.011129747418343366, 0.03180094454948056, 0.013823773989975585, 0.0041685202766175156, -3.1119744985983804, 0.0062978824526303, 2.858834335042862, 0.6345740871028581, 0.9944007992744446, 0.6961022118610363, 0.1, 0.0, -0.1]","[0.09756162449903957, 0.09865349537409149, 0.03150609951133531, 0.5238626744547278, 0.33823722463718636, 0.0027819003861675505, -0.009688444466821947, 0.029584823455387425, 3.1299434867958738, -0.006656832751451347, 0.03393898347407465, 0.006064795151816191, 3.1312506754001013, 0.9717360375835893, 0.9941746592521667, 0.6883907089671993]",0.1,0.0,-0.1,0.05247947119692318,0.02882605903042823,-0.044322421881862514
realtime_data_improve0,1076,1101,2.152,2.202,0.04999999999999982,25,"[0.09756162449903957, 0.09865349537409149, 0.03150609951133531, 0.5238626744547278, 0.33823722463718636, 0.0027819003861675505, -0.009688444466821947, 0.029584823455387425, 3.1299434867958738, -0.006656832751451347, 0.03393898347407465, 0.006064795151816191, 3.1312506754001013, 0.9717360375835893, 0.9941746592521667, 0.6883907089671993, 0.1, 0.0, -0.1]","[0.09867610832922673, 0.09926137463664952, 0.0294162069768963, 0.5536417270253919, 0.3419331773543473, 0.0054292742233479265, -0.009441847769460224, 0.02722679356715857, 3.1313329790210314, -0.006638790778584758, 0.019125885508620044, 0.005762473838064242, 3.374377081131164, 0.9669372399966002, 0.987265408039093, 0.676313723929515]",0.1,0.0,-0.1,0.05294747674360771,0.0049319339472344605,-0.04716059776457729
realtime_data_improve0,1101,1126,2.202,2.2520000000000002,0.050000000000000266,25,"[0.09867610832922673, 0.09926137463664952, 0.0294162069768963, 0.5536417270253919, 0.3419331773543473, 0.0054292742233479265, -0.009441847769460224, 0.02722679356715857, 3.1313329790210314, -0.006638790778584758, 0.019125885508620044, 0.005762473838064242, 3.374377081131164, 0.9669372399966002, 0.987265408039093, 0.676313723929515, 0.1, 0.0, -0.1]","[0.12495155037130352, 0.1282507846626387, 0.031450352424109596, 0.5609642851900761, 1.67813307019043, 0.003656449525675111, -0.008675684443656122, 0.029327120206961044, -3.1290530132362, -0.006747289246306742, -2.339532351594524, 0.010079922477852095, 4.077880684234325, 0.8911541953311748, 0.9931959509849548, 0.6776520758585375]",0.1,0.0,-0.1,-0.03545649395345612,0.015323266516081973,0.04200653279604927
